start,end,days
1569,8793,2177724
3763,9026,2177743
1183,9174,2177777
7246,8378,2177788
579,8755,2177813
1183,9174,2177824
1183,9174,2177850
7247,8261,2177870
6791,8862,2177870
1183,8350,2177879
1102,8759,2177885
6101,8896,2177890
7212,9199,2177892
3763,9026,2177895
347,9199,2177903
347,9199,2177914
3716,8261,2177915
6101,8896,2177919
2322,9179,2177923
450,8815,2177949
6101,8896,2177950
7212,9199,2177968
3763,9026,2177974
6101,8896,2177989
37,8412,2177997
7247,8261,2178018
6101,8896,2178044
7248,8261,2178067
347,9199,2178084
6101,8896,2178110
3763,9026,2178134
347,9199,2178135
7103,8787,2178137
347,9199,2178149
347,9199,2178162
750,8624,2178173
6101,8896,2178182
3763,9026,2178182
347,9199,2178195
7249,8802,2178200
118,8327,2178203
6101,8896,2178228
118,8327,2178234
3566,8941,2178267
3043,8349,2178269
7103,8787,2178290
7207,9199,2178296
347,9199,2178331
7176,9207,2178333
105,8999,2178355
347,9199,2178359
105,8999,2178365
347,9199,2178376
2322,9179,2178401
1569,8793,2178402
347,9199,2178415
7249,8802,2178433
7103,8787,2178482
3709,9200,2178487
67,9174,2178491
67,9174,2178509
3709,9200,2178512
2519,8435,2178541
3709,9200,2178578
579,8794,2178599
347,9199,2178613
347,9199,2178623
7250,9167,2178636
1569,8793,2178642
438,8779,2178646
7250,9167,2178730
7176,9207,2178792
2529,8920,2178797
1804,8435,2178797
5939,8626,2178873
438,9072,2178888
7143,8507,2178892
105,8999,2178898
579,8794,2178918
1172,9186,2178918
1569,8793,2178921
579,8794,2178926
347,9199,2178953
7103,8787,2178964
347,9199,2178966
2837,9210,2178999
118,8327,2179008
7143,8507,2179010
579,8794,2179013
7103,8787,2179056
347,9199,2179060
1569,8793,2179075
347,9199,2179090
347,9199,2179100
2837,9210,2179106
2518,8468,2179114
6563,8507,2179116
7251,9206,2179157
2518,8468,2179171
1043,9075,2179179
1259,8350,2179207
2322,9179,2179209
6711,8828,2179229
347,9199,2179231
1778,8986,2179257
347,9199,2179259
4086,9146,2179266
347,9199,2179268
347,9199,2179310
1778,8986,2179317
225,8394,2179330
1934,8832,2179403
1778,8986,2179404
1565,8441,2179409
1569,8793,2179424
7103,8787,2179435
347,9199,2179441
347,9199,2179453
783,8646,2179453
7103,8787,2179455
1183,9174,2179458
347,9199,2179466
347,9199,2179481
6619,8986,2179486
579,8794,2179506
105,8999,2179526
95,9091,2179548
7252,8938,2179589
1043,9075,2179610
7103,8787,2179612
3763,9026,2179627
347,9199,2179667
347,9199,2179698
105,8999,2179702
347,9199,2179708
320,8412,2179710
347,9199,2179724
347,9199,2179747
95,9091,2179759
6101,8896,2179762
105,8999,2179825
273,8435,2179835
320,8412,2179854
1025,8571,2179855
6791,8862,2179867
7176,9207,2179873
6619,8986,2179880
1871,8845,2179892
1917,8976,2179909
6635,8293,2179926
347,9199,2179943
572,8448,2179954
7103,8787,2179974
347,9199,2179983
579,8794,2179989
347,9199,2180006
347,9199,2180061
7253,8253,2180082
7254,8802,2180107
18,8802,2180113
3763,9026,2180137
105,8999,2180142
2322,9179,2180161
1102,8759,2180176
579,8794,2180176
105,8999,2180177
7160,8520,2180197
1569,8793,2180198
1102,8759,2180249
1072,8372,2180269
347,9199,2180273
347,9199,2180296
6180,9046,2180341
7212,9199,2180383
1215,8536,2180399
6180,9046,2180414
1917,8976,2180437
579,8794,2180439
347,9199,2180452
7255,8347,2180502
64,8468,2180527
273,8435,2180528
7255,8347,2180537
347,9199,2180546
1102,8759,2180557
1072,8372,2180562
607,8591,2180563
273,8435,2180571
347,9199,2180581
347,9199,2180601
347,9199,2180612
273,8435,2180621
347,9199,2180626
95,9091,2180658
45,8852,2180665
7255,8347,2180667
347,9199,2180678
273,8435,2180697
783,8379,2180712
347,9199,2180739
579,8794,2180745
1102,8759,2180790
105,8999,2180805
234,9158,2180815
87,8289,2180815
234,9093,2180824
347,9199,2180831
1569,8793,2180834
347,9199,2180843
1102,8759,2180856
1449,8285,2180865
2322,9179,2180868
1871,8845,2180909
3276,8828,2181010
1449,8285,2181010
895,8662,2181025
2363,8511,2181036
3763,9026,2181052
4634,9090,2181057
95,9091,2181070
3437,8492,2181117
3003,9169,2181117
1102,8759,2181144
5553,8348,2181150
347,9199,2181172
105,8999,2181173
347,9199,2181191
347,9199,2181202
676,8412,2181213
347,9199,2181217
225,8394,2181237
347,9199,2181252
7256,8362,2181252
1043,9075,2181268
5553,8348,2181283
222,9186,2181297
7256,8362,2181309
7257,8897,2181312
2363,8511,2181339
87,8289,2181363
609,8641,2181449
609,8641,2181472
347,9199,2181486
347,9199,2181500
347,9199,2181514
7257,8897,2181556
4086,9151,2181558
3437,8492,2181577
1102,8759,2181675
2837,9210,2181687
829,9169,2181709
1102,8759,2181758
347,9199,2181761
347,9199,2181774
7258,8427,2181775
1374,8362,2181777
1102,8759,2181818
2519,8435,2181841
2837,9210,2181847
1558,8791,2181849
226,8395,2181870
2322,9179,2181885
143,9169,2181896
829,9169,2181904
7176,9207,2181926
2322,9179,2181947
579,8755,2181953
7257,8897,2181963
1558,8791,2181978
347,9199,2181985
172,8296,2181990
347,9199,2181996
2322,9179,2182005
5553,8348,2182033
1565,8375,2182066
3405,8963,2182068
1558,8791,2182081
1565,8375,2182107
347,9199,2182131
829,9169,2182136
347,9199,2182155
1183,9173,2182169
172,8296,2182174
347,9199,2182187
118,8327,2182187
1102,8759,2182191
2837,9210,2182197
95,9091,2182198
1558,8791,2182202
347,9199,2182207
657,8442,2182221
3405,8963,2182225
172,8296,2182233
347,9199,2182240
3003,9169,2182258
2837,9210,2182296
172,8296,2182396
1183,8350,2182414
3276,8828,2182432
750,9021,2182455
3276,8828,2182456
66,8289,2182465
3276,8828,2182479
2837,9210,2182492
7259,8920,2182505
3276,8828,2182511
172,8250,2182541
2322,9179,2182551
3276,8828,2182572
3242,8407,2182587
3276,8828,2182602
4634,9090,2182623
3276,8828,2182627
347,9199,2182634
347,9199,2182645
2837,9210,2182654
5553,8348,2182657
4634,9090,2182674
3276,8828,2182691
6895,8953,2182692
5553,8938,2182702
3276,8828,2182728
143,8407,2182752
172,8296,2182759
2837,9210,2182776
3405,8963,2182799
2519,8435,2182804
5553,8938,2182805
3276,8828,2182809
347,9199,2182830
2322,9179,2182838
347,9199,2182865
5553,8938,2182875
347,9199,2182877
3276,8828,2182883
2519,8435,2182885
3405,8963,2182899
3276,8828,2182930
347,9199,2182966
147,8619,2182966
3276,8828,2182982
316,8428,2183018
3242,8407,2183019
3276,8828,2183025
1183,9173,2183046
347,9199,2183058
347,9199,2183070
829,9169,2183073
347,9199,2183083
1704,8509,2183094
3276,8828,2183115
69,8759,2183117
145,8345,2183133
3405,8963,2183171
1704,8509,2183231
1184,8565,2183242
4448,8397,2183245
225,8394,2183251
3405,8963,2183271
4649,9143,2183276
347,9199,2183280
347,9199,2183296
2698,8854,2183307
1569,8793,2183345
7260,8516,2183378
95,9091,2183387
234,9129,2183399
829,9169,2183410
146,8296,2183419
3405,8963,2183463
95,9091,2183493
1569,8793,2183513
3405,8963,2183526
412,8741,2183530
146,8296,2183540
7261,8289,2183580
234,8500,2183586
347,9199,2183621
347,9199,2183638
6074,9165,2183643
347,9199,2183652
234,9205,2183673
347,9199,2183675
3245,8307,2183709
2898,8852,2183753
1569,8793,2183778
234,8593,2183789
829,9169,2183809
347,9199,2183826
347,9199,2183837
3405,8963,2183862
2288,8263,2183885
7084,9204,2183936
829,9169,2184004
347,9199,2184082
6074,9165,2184093
347,9199,2184094
7084,9204,2184113
162,8850,2184115
829,9169,2184138
7262,8289,2184144
172,8296,2184164
525,8492,2184294
143,9169,2184318
243,8577,2184334
234,8853,2184346
146,8296,2184379
146,8296,2184397
347,9199,2184397
347,9199,2184432
7084,9204,2184436
143,9169,2184453
525,8492,2184454
347,9199,2184466
146,8296,2184470
143,9169,2184484
347,9199,2184495
347,9199,2184514
143,9169,2184615
225,8394,2184616
660,8623,2184659
347,9199,2184689
41,9142,2184730
1761,8619,2184746
2366,8986,2184765
6074,9165,2184768
4482,8468,2184771
347,9199,2184773
1761,8619,2184774
143,8407,2184775
347,9199,2184786
7084,9204,2184833
143,9206,2184839
6074,9165,2184855
292,8312,2184869
7263,8802,2184873
1077,8707,2184887
1479,8774,2184908
146,8296,2184909
7264,8470,2184919
1479,8774,2184936
234,8285,2184945
234,8824,2184953
6074,9165,2184958
347,9199,2185004
579,8316,2185020
347,9199,2185031
7103,8787,2185033
829,9169,2185034
146,8296,2185062
69,8963,2185065
146,8296,2185095
803,9031,2185112
1761,8807,2185164
7157,8953,2185185
803,9031,2185193
3271,8987,2185197
392,8325,2185200
7103,8787,2185205
6074,9165,2185213
6074,9165,2185247
347,9199,2185274
3271,8987,2185299
225,8394,2185340
347,9199,2185368
347,9199,2185414
347,9199,2185424
347,9199,2185454
234,8814,2185459
3271,8987,2185469
234,9203,2185551
4086,9181,2185581
1569,8793,2185584
829,9169,2185589
41,8245,2185595
392,8325,2185601
347,9199,2185601
803,9031,2185602
347,9199,2185613
7084,9204,2185624
829,9169,2185668
234,9069,2185735
3709,9200,2185795
1364,8468,2185809
3709,9200,2185817
6471,8628,2185827
3709,9200,2185845
234,8427,2185859
1687,8391,2185869
3709,9200,2185892
347,9199,2185910
7265,8520,2185916
347,9199,2185922
1569,8793,2185931
347,9199,2185934
6333,8687,2185938
3709,9200,2185961
3405,8963,2185975
3709,9200,2185992
234,8403,2186000
74,8896,2186003
3709,9200,2186027
2947,8489,2186029
3709,9200,2186072
3709,9200,2186116
3709,9200,2186161
6101,8896,2186187
685,8339,2186197
312,8741,2186203
143,9169,2186233
74,8791,2186243
336,8907,2186251
685,8339,2186314
4086,8373,2186332
41,9205,2186338
234,8390,2186344
234,8706,2186348
336,8842,2186352
6101,8896,2186361
336,8965,2186385
74,9158,2186405
336,8850,2186414
347,9199,2186424
336,8517,2186433
347,9199,2186436
7207,9199,2186446
74,8251,2186486
74,9069,2186488
1558,8791,2186489
1569,8793,2186496
1188,9143,2186534
336,8918,2186535
7084,9204,2186545
336,8520,2186560
829,9169,2186564
347,9199,2186565
347,9199,2186583
336,8302,2186615
347,9199,2186658
347,9199,2186669
74,8299,2186671
74,9204,2186673
1917,8976,2186677
118,8327,2186677
74,8626,2186682
336,8463,2186692
1569,8793,2186700
74,8618,2186700
74,9167,2186706
347,9199,2186721
347,9199,2186736
336,8552,2186817
1569,8793,2186831
1601,8266,2186834
829,9169,2186890
347,9199,2186892
7084,9204,2186899
347,9199,2186904
1601,8266,2186929
7157,8953,2186949
347,9199,2186969
6074,9165,2186972
1949,8249,2187007
4086,8687,2187010
347,9199,2187016
7265,8520,2187045
3405,8963,2187056
7084,9204,2187160
487,8953,2187192
829,9169,2187195
345,9199,2187259
7265,8520,2187262
824,8509,2187269
6101,8896,2187300
6867,9186,2187301
1917,8976,2187316
347,9199,2187333
2322,9179,2187355
347,9199,2187362
1599,8228,2187388
952,8640,2187465
7084,9204,2187478
763,8353,2187496
829,9169,2187505
1599,8228,2187527
347,9199,2187542
347,9199,2187553
6867,9186,2187570
4649,9143,2187589
6074,9165,2187617
1558,8791,2187636
1558,8791,2187684
383,8481,2187698
383,8481,2187726
803,9031,2187772
1558,8791,2187789
347,9199,2187810
2295,8692,2187828
347,9199,2187831
7084,9204,2187842
1599,8228,2187855
7266,8348,2187871
829,9169,2187881
383,8481,2187889
7266,9169,2187896
685,8633,2187908
118,8327,2187916
6074,9165,2187920
1558,8791,2187941
1558,8791,2188004
383,8481,2188035
6101,8896,2188040
287,9091,2188049
7084,9204,2188057
383,8481,2188061
7267,8325,2188101
1558,8791,2188101
829,9169,2188116
2322,9179,2188133
8,8228,2188158
1558,8791,2188158
7079,8274,2188160
7268,8254,2188186
1558,8791,2188188
347,9199,2188206
8,8228,2188211
347,9199,2188218
719,8530,2188259
1558,8791,2188274
7157,8953,2188292
2322,9179,2188296
3921,9143,2188302
41,9204,2188310
41,8626,2188356
6101,8896,2188379
165,8776,2188404
801,8262,2188418
1558,8791,2188436
165,8776,2188451
719,8530,2188451
119,8328,2188462
347,9199,2188465
347,9199,2188478
383,8481,2188500
1558,8791,2188512
2169,8719,2188523
719,8530,2188540
6101,8896,2188577
1558,8791,2188595
3125,8813,2188622
1013,8646,2188628
952,8529,2188634
1013,8646,2188678
7269,8289,2188706
1558,8791,2188708
6101,8896,2188709
119,8328,2188720
286,8438,2188758
829,9169,2188815
347,9199,2188816
1558,8791,2188827
347,9199,2188844
347,9199,2188863
160,8351,2188866
6915,8348,2188871
347,9199,2188874
1558,8791,2188886
160,8351,2188888
719,8530,2188907
160,8351,2188911
347,9199,2188914
119,8328,2188922
485,9203,2188926
1558,8791,2188948
719,8530,2188980
829,9169,2188981
450,8815,2188993
3763,9026,2189000
6915,8348,2189001
1803,8251,2189026
229,8886,2189028
719,8530,2189031
347,9199,2189054
119,8328,2189060
347,9199,2189068
1569,8793,2189101
3763,9026,2189108
18,8683,2189110
829,9169,2189145
3763,9026,2189160
7270,8646,2189204
119,8328,2189212
7271,8472,2189236
3271,8987,2189240
7270,8646,2189246
7157,8953,2189292
1569,8793,2189323
286,8437,2189324
286,8437,2189335
6915,8348,2189344
6101,8896,2189383
119,8328,2189407
1803,8251,2189411
1569,8793,2189418
347,9199,2189419
347,9199,2189446
383,8481,2189471
347,9199,2189522
7084,9204,2189527
6101,8896,2189531
6101,8896,2189564
119,8328,2189572
3271,8987,2189584
286,8627,2189618
3405,8963,2189624
347,9199,2189660
7272,9029,2189667
6101,8896,2189672
6074,9165,2189672
3763,9026,2189673
2611,8687,2189683
1258,8736,2189685
829,9169,2189692
347,9199,2189696
347,9199,2189707
1258,8736,2189729
7084,9204,2189730
829,9169,2189736
6074,9165,2189738
347,9199,2189740
6101,8896,2189754
3763,9026,2189756
147,8807,2189764
1258,8736,2189777
6101,8896,2189794
2611,8687,2189794
3405,8963,2189819
6101,8896,2189838
2307,8898,2189849
347,9199,2189873
7272,9029,2189874
347,9199,2189900
7272,9029,2189915
347,9199,2189915
7272,9029,2189937
7084,9204,2189977
3484,9063,2190024
7272,9029,2190025
7272,9029,2190061
1671,8627,2190111
3484,9063,2190111
347,9199,2190126
3484,9063,2190128
829,9169,2190159
2050,8657,2190185
347,9199,2190187
7272,9029,2190196
347,9199,2190201
3484,9063,2190237
2322,9179,2190240
7084,9204,2190283
19,8245,2190346
7273,8779,2190346
6101,8896,2190373
347,9199,2190396
347,9199,2190411
6101,8896,2190483
1671,9061,2190498
175,8252,2190551
6715,9074,2190579
824,8946,2190608
2307,8898,2190609
6101,8896,2190650
312,8244,2190650
3763,9026,2190659
824,8946,2190676
7272,9029,2190682
7272,9029,2190704
347,9199,2190705
824,8946,2190707
347,9199,2190724
3484,9063,2190727
824,8946,2190736
347,9199,2190749
824,8509,2190750
3484,9063,2190767
824,8509,2190783
6101,8896,2190793
803,9031,2190795
7272,9029,2190824
4108,9048,2190836
4108,9048,2190942
3405,8963,2190954
1500,8776,2190993
286,8627,2190994
147,8619,2190999
3405,8963,2190999
6101,8896,2191006
4108,9048,2191032
3484,9063,2191084
3484,9063,2191118
485,9203,2191157
4108,9048,2191185
347,9199,2191199
347,9199,2191238
3484,9063,2191245
347,9199,2191251
347,9199,2191267
1245,9142,2191338
3405,8963,2191374
3405,8963,2191400
347,9199,2191429
1245,9142,2191430
286,8627,2191442
1245,9142,2191461
2135,8938,2191480
742,8252,2191493
2847,8989,2191536
347,9199,2191541
347,9199,2191568
205,8379,2191569
485,9203,2191601
1245,9142,2191620
2135,9206,2191622
485,9203,2191623
347,9199,2191632
742,8252,2191638
347,9199,2191661
3405,8963,2191662
2135,8938,2191691
347,9199,2191701
3484,9063,2191711
6101,8896,2191712
1572,8530,2191783
205,8379,2191799
6101,8896,2191799
3484,9063,2191822
6101,8896,2191833
18,9199,2191838
2847,8989,2191860
6715,9074,2191884
742,8252,2191888
3484,9063,2191893
205,8379,2191925
345,9199,2191939
3484,9063,2191964
2847,8989,2191968
742,8252,2191981
6101,8896,2191987
347,9199,2191988
198,8376,2191994
1245,9142,2192000
347,9199,2192002
2847,8989,2192015
347,9199,2192025
1245,9142,2192033
347,9199,2192037
290,8443,2192048
1871,8845,2192090
345,9199,2192092
345,9199,2192171
1206,8276,2192171
345,9199,2192202
485,9203,2192209
1206,8276,2192223
2847,8989,2192224
6915,8348,2192250
1043,9171,2192270
347,9199,2192294
1569,8793,2192310
3484,9063,2192312
347,9199,2192318
2847,8989,2192347
1393,8471,2192364
3484,9063,2192373
1569,8793,2192440
1393,8471,2192441
347,9199,2192489
6101,8896,2192500
7207,9199,2192501
2847,8989,2192514
2847,8989,2192537
1569,8793,2192572
6101,8896,2192600
6678,8350,2192608
3405,8963,2192627
3801,8687,2192628
1393,8471,2192658
7274,8274,2192669
6101,8896,2192707
1393,8471,2192722
462,9021,2192804
3405,8963,2192847
205,8379,2192854
4086,8474,2192866
2847,8989,2193020
286,8437,2193033
347,9199,2193036
3405,8963,2193036
286,8437,2193062
2847,8989,2193112
1871,8845,2193155
215,8387,2193296
462,9021,2193301
6101,8896,2193307
7084,9204,2193342
347,9199,2193346
742,8252,2193348
1569,8793,2193349
215,8387,2193351
5249,9106,2193357
6101,8896,2193361
215,8387,2193395
347,9199,2193415
215,8387,2193442
2847,8989,2193479
215,8387,2193494
215,8387,2193525
2847,8989,2193535
6101,8896,2193553
215,8387,2193555
7084,9204,2193560
215,8387,2193584
5249,9106,2193592
5295,9109,2193605
6101,8896,2193610
6101,8896,2193663
612,8325,2193664
5295,9109,2193668
7274,8274,2193675
215,8387,2193695
6101,8896,2193699
215,8387,2193716
18,8837,2193726
4845,9160,2193744
5249,9106,2193763
7084,9204,2193776
1569,8793,2193801
6094,8742,2193806
527,8511,2193840
7084,9204,2194003
1077,8989,2194044
1569,8793,2194073
2847,8989,2194098
430,8412,2194141
2847,8989,2194168
527,8511,2194169
7084,9204,2194177
7084,9204,2194247
389,8529,2194264
1043,9171,2194298
647,9169,2194299
6853,8637,2194323
3405,8963,2194347
307,8429,2194348
3858,9033,2194423
6101,8896,2194453
1972,8878,2194480
5064,8684,2194498
3115,8520,2194526
7084,9204,2194532
7207,9199,2194535
69,8252,2194559
2847,8989,2194567
6853,8637,2194581
5249,9106,2194601
885,8657,2194662
7275,8351,2194683
279,8622,2194713
2847,8989,2194719
6853,8637,2194720
279,8622,2194732
7276,8619,2194733
982,8412,2194736
3858,9033,2194794
3115,8520,2194794
7277,8848,2194813
1972,8878,2194829
181,8366,2194838
7084,9204,2194841
7277,8848,2194850
279,8622,2194850
4383,8627,2194858
3318,8378,2194874
7275,8632,2194875
196,8375,2194888
6853,8637,2194895
389,8483,2194941
3318,8378,2194950
257,8293,2194971
1077,8989,2194990
2842,8824,2195006
3318,8378,2195051
6769,9192,2195066
982,8412,2195075
4108,9048,2195111
7278,8314,2195125
389,8483,2195148
6339,9167,2195193
257,8293,2195195
309,8456,2195230
430,8412,2195261
215,8387,2195352
527,8511,2195414
5295,9109,2195425
215,8387,2195455
3318,8378,2195460
7278,8347,2195472
286,8627,2195483
215,8387,2195516
215,8387,2195535
6769,9192,2195536
3883,8360,2195563
1360,8624,2195600
292,8293,2195689
7084,9204,2195725
6101,8896,2195752
982,8412,2195790
1252,8641,2195801
6101,8896,2195807
1558,8791,2195811
215,8387,2195861
37,8373,2195870
1558,8791,2195873
215,8387,2195882
3405,8963,2195897
1558,8791,2195914
215,8387,2195914
215,8387,2195937
37,8373,2195939
215,8387,2195964
215,8387,2196060
37,8373,2196065
215,8387,2196093
215,8387,2196117
7279,8986,2196126
37,8412,2196145
215,8387,2196156
4101,8856,2196165
1558,8791,2196175
215,8387,2196182
1558,8791,2196234
215,8387,2196243
1558,8791,2196254
215,8387,2196279
215,8387,2196302
576,8463,2196319
1558,8791,2196330
87,8289,2196365
54,8244,2196382
1558,8791,2196415
6339,9167,2196458
215,8387,2196483
1998,8858,2196566
215,8387,2196581
286,9209,2196584
1271,8764,2196593
215,8387,2196635
87,8289,2196643
7280,8468,2196645
7279,8986,2196654
221,8392,2196679
3883,8360,2196729
215,8387,2196774
7279,8986,2196799
3405,8963,2196804
7084,9204,2196810
3883,8360,2196828
6339,9167,2196845
6672,8298,2196870
4383,8627,2196896
221,8392,2196902
6672,8298,2196929
6339,9167,2196930
3405,8963,2196987
430,8412,2197048
347,8356,2197062
3405,8963,2197078
87,8285,2197198
738,8426,2197275
6769,9192,2197297
3405,8963,2197298
161,8317,2197412
2001,8441,2197433
6095,8999,2197441
430,8412,2197450
4086,9024,2197457
8,8458,2197467
676,8412,2197661
5399,8483,2197666
7281,8683,2197696
6769,9192,2197708
3388,8487,2197712
430,8412,2197719
345,8461,2197720
5910,9170,2197822
87,8285,2197822
4383,8627,2197842
1992,8989,2197844
7084,9204,2197863
345,8461,2197918
7084,9204,2197932
7281,8683,2197955
345,8461,2197960
345,8461,2197978
4086,9166,2198013
1184,8565,2198032
345,8461,2198079
835,8629,2198091
345,8461,2198107
1259,8350,2198121
835,8629,2198123
