,start,end,days
22568,3036,1821,27
22569,1487,1821,27
22570,2138,1821,27
22571,1690,1821,27
22572,1086,1821,92
22573,1821,2639,28
22574,1821,3035,27
22575,1821,3036,27
22576,1821,1487,27
22577,1821,1569,27
22578,1821,2138,27
22579,1821,3034,27
22580,1821,1690,27
22581,1821,3721,27
22582,31,1801,50
22583,3037,1801,44
22584,1801,31,50
22585,1801,3037,44
22586,2903,3722,36
22587,132,1359,44
22588,1359,132,44
22589,2963,476,55
22590,3038,476,50
22591,3039,476,54
22592,2657,476,54
22593,1183,476,54
22594,3040,476,46
22595,2457,476,56
22596,1312,476,54
22597,68,476,55
22598,3041,476,54
22599,3042,476,50
22600,3043,476,49
22601,3044,476,47
22602,126,476,47
22603,1483,476,46
22604,3045,476,55
22605,296,476,55
22606,2961,476,55
22607,289,476,54
22608,161,476,54
22609,3046,476,54
22610,290,476,54
22611,3047,476,53
22612,3048,476,51
22613,3049,476,50
22614,308,476,50
22615,1248,476,50
22616,3050,476,50
22617,1684,476,50
22618,3051,476,50
22619,1730,476,50
22620,3052,476,50
22621,3053,476,50
22622,1916,476,49
22623,1932,476,49
22624,3054,476,49
22625,1218,476,48
22626,315,476,48
22627,3055,476,47
22628,316,476,47
22629,997,476,46
22630,1245,476,51
22631,844,476,82
22632,476,3038,50
22633,476,3039,54
22634,476,1183,54
22635,476,2457,56
22636,476,1312,54
22637,476,68,55
22638,476,2657,54
22639,476,3041,54
22640,476,3042,50
22641,476,3045,55
22642,476,296,55
22643,476,2963,55
22644,476,2961,55
22645,476,289,54
22646,476,161,54
22647,476,3046,54
22648,476,290,54
22649,476,3047,53
22650,476,3048,51
22651,476,3049,50
22652,476,308,50
22653,476,3050,50
22654,476,1684,50
22655,476,3051,50
22656,476,1730,50
22657,476,3052,50
22658,476,3053,50
22659,476,1916,49
22660,476,3054,49
22661,476,3043,49
22662,476,1218,48
22663,476,315,48
22664,476,3111,48
22665,476,3055,47
22666,476,316,47
22667,476,3044,47
22668,476,997,47
22669,476,3040,46
22670,476,844,46
22671,476,1245,51
22672,1532,880,70
22673,3056,880,62
22674,1141,880,131
22675,880,1532,67
22676,880,3056,61
22677,880,1064,91
22678,1711,1860,79
22679,2379,1860,60
22680,1860,1711,79
22681,1860,2379,60
22682,3057,5,57
22683,1927,5,61
22684,5,3057,57
22685,5,1927,61
22686,1632,811,67
22687,811,1632,67
22688,1358,3058,69
22689,3058,1358,69
22690,2940,1307,108
22691,1307,2940,108
22692,979,1630,72
22693,614,1630,74
22694,1630,979,72
22695,1630,614,74
22696,1630,1049,74
22697,3059,584,93
22698,1735,584,93
22699,979,584,82
22700,584,3059,93
22701,584,1735,93
22702,584,979,82
22703,584,653,79
22704,584,2488,81
22705,208,214,88
22706,3060,214,87
22707,214,3060,88
22708,214,208,88
22709,80,1284,100
22710,1284,80,100
22711,1428,1141,132
22712,156,1141,146
22713,3061,1141,111
22714,97,1141,95
22715,1141,1417,138
22716,1141,2278,130
22717,1141,3723,128
22718,1141,3504,127
22719,1141,3724,130
22720,1141,3061,111
22721,1141,97,95
22722,1141,3261,129
22723,1141,1453,121
22724,1141,946,121
22725,1141,68,133
22726,3062,903,104
22727,3063,903,97
22728,903,3062,104
22729,903,3063,97
22730,1291,868,99
22731,1266,868,99
22732,1985,868,126
22733,1775,868,99
22734,868,1291,99
22735,868,1985,126
22736,868,1775,99
22737,868,1266,99
22738,1067,1905,134
22739,1905,471,135
22740,1417,3725,133
22741,2208,3726,145
22742,1391,3064,188
22743,3064,1391,188
22744,3065,2432,95
22745,2432,3065,92
22746,2167,805,16
22747,805,2167,16
22748,3066,1596,26
22749,1573,1596,19
22750,1596,3066,26
22751,1596,2453,19
22752,1596,1573,16
22753,2801,1607,17
22754,1607,2801,17
22755,3067,801,18
22756,1453,801,17
22757,801,3067,18
22758,801,1453,17
22759,1195,2340,21
22760,1917,2340,21
22761,2340,1917,21
22762,2340,1195,21
22763,3068,1467,19
22764,2186,1467,19
22765,2905,1467,19
22766,1467,3068,19
22767,1467,2186,19
22768,1467,2905,19
22769,132,1573,30
22770,2693,1573,19
22771,1573,132,30
22772,1573,2693,19
22773,2912,2356,21
22774,1164,1437,22
22775,1195,1437,22
22776,1437,1164,22
22777,1437,1195,22
22778,2858,1115,21
22779,1115,2858,22
22780,1115,132,72
22781,3069,2244,21
22782,2244,3069,21
22783,1269,1684,21
22784,2950,2873,21
22785,2873,2950,21
22786,2163,742,87
22787,3070,742,25
22788,2126,742,25
22789,742,2163,87
22790,742,3070,25
22791,742,2126,25
22792,1195,2038,22
22793,2038,1195,22
22794,1664,1841,22
22795,946,1841,24
22796,2140,1841,22
22797,3071,1841,22
22798,3072,1841,22
22799,1086,1841,90
22800,1841,1664,22
22801,1841,946,24
22802,1841,3071,22
22803,1841,2140,22
22804,1841,3072,22
22805,2114,2439,22
22806,2439,2114,22
22807,2592,1866,23
22808,3071,1866,22
22809,1866,3071,22
22810,1866,2592,23
22811,1380,1515,23
22812,3073,1515,24
22813,2149,1515,24
22814,1515,1380,23
22815,1515,3009,23
22816,1515,3073,24
22817,1515,2149,24
22818,3074,2869,23
22819,2869,3074,23
22820,3075,1510,112
22821,1510,3075,112
22822,2790,1088,37
22823,1088,2790,37
22824,1806,1256,27
22825,1256,1806,27
22826,1221,517,37
22827,2655,517,42
22828,517,132,44
22829,517,1221,37
22830,517,2655,42
22831,1380,3727,41
22832,1157,296,54
22833,289,296,54
22834,296,1157,54
22835,296,289,54
22836,271,735,67
22837,1632,735,68
22838,969,735,64
22839,3076,735,114
22840,735,271,67
22841,735,1632,68
22842,735,969,64
22843,735,3076,116
22844,621,661,92
22845,661,621,92
22846,3077,985,65
22847,985,3077,65
22848,728,599,80
22849,599,728,80
22850,3078,1350,142
22851,614,1023,91
22852,722,1023,75
22853,1023,722,75
22854,2505,1327,81
22855,1327,2505,81
22856,3079,653,79
22857,2848,653,79
22858,653,1286,79
22859,653,3079,79
22860,653,2848,79
22861,614,1286,83
22862,1286,614,83
22863,3080,2575,97
22864,2575,3080,97
22865,172,9,112
22866,9,172,112
22867,1636,594,90
22868,594,1636,90
22869,863,190,93
22870,190,863,93
22871,1073,2650,93
22872,1549,1227,105
22873,1227,1549,105
22874,991,2328,102
22875,2328,991,102
22876,2299,87,117
22877,87,2299,117
22878,2279,2397,171
22879,2733,2397,172
22880,471,3082,148
22881,3081,3082,152
22882,1439,3082,187
22883,3082,471,136
22884,3082,3081,136
22885,3083,1424,150
22886,471,1424,150
22887,1424,3083,150
22888,1424,471,150
22889,1439,1422,187
22890,3084,1422,182
22891,2733,1422,171
22892,471,1422,167
22893,1422,1439,187
22894,1422,3084,182
22895,1422,1421,182
22896,1422,471,170
22897,1422,3464,182
22898,471,3728,186
22899,3068,2167,19
22900,2167,3068,19
22901,1689,2111,22
22902,1475,2111,20
22903,2111,1689,22
22904,2111,1475,20
22905,2911,1847,19
22906,1847,2911,19
22907,3085,2603,48
22908,3086,2603,20
22909,2603,3086,20
22910,3087,530,78
22911,2613,530,19
22912,530,3087,78
22913,530,3505,134
22914,530,2613,19
22915,2802,490,8
22916,490,2802,8
22917,118,823,58
22918,1867,823,20
22919,823,118,58
22920,823,1867,20
22921,3088,1867,21
22922,1867,3088,21
22923,1269,2740,21
22924,2740,1269,21
22925,3089,2268,20
22926,2268,3089,20
22927,3090,2843,22
22928,2843,3090,22
22929,2535,1464,22
22930,2241,1464,21
22931,1464,2535,22
22932,1464,2241,21
22933,1195,2839,21
22934,2839,3729,22
22935,2839,1195,21
22936,3091,2986,23
22937,2986,3091,23
22938,762,1683,22
22939,1683,762,22
22940,1597,3730,28
22941,1487,1584,24
22942,1584,1487,24
22943,1584,1591,60
22944,2318,1487,109
22945,1487,2318,109
22946,3092,3093,24
22947,2927,3093,23
22948,3093,3092,24
22949,3093,2927,23
22950,1752,715,80
22951,316,715,79
22952,383,715,80
22953,252,715,78
22954,634,715,70
22955,1065,715,80
22956,715,1752,80
22957,715,383,80
22958,715,316,79
22959,715,252,78
22960,715,634,70
22961,715,1065,80
22962,715,1627,79
22963,844,2113,24
22964,2113,844,24
22965,132,1387,34
22966,1387,132,48
22967,374,2959,31
22968,3094,2959,27
22969,2117,2959,26
22970,2959,374,31
22971,2959,3094,27
22972,2959,2117,26
22973,994,1175,67
22974,3095,1175,59
22975,1175,3095,59
22976,1483,1114,46
22977,34,1114,41
22978,1114,1483,46
22979,1114,34,41
22980,1048,345,36
22981,345,1048,36
22982,1384,3186,39
22983,1479,997,47
22984,3044,997,47
22985,997,3044,47
22986,997,1479,46
22987,3096,1792,44
22988,1792,3096,44
22989,3097,1336,69
22990,1336,3097,69
22991,471,1397,172
22992,1397,3471,189
22993,1397,471,173
22994,1983,1532,118
22995,1532,1983,118
22996,3098,977,62
22997,977,3098,62
22998,2383,3041,54
22999,3041,2383,54
23000,3099,68,87
23001,3100,68,54
23002,68,3099,87
23003,68,3100,54
23004,1048,1097,63
23005,1097,1048,63
23006,1232,1083,74
23007,968,1083,77
23008,1083,1232,74
23009,3101,1232,74
23010,1232,3101,74
23011,1434,2488,81
23012,614,618,83
23013,618,3731,82
23014,618,614,83
23015,901,3102,98
23016,1883,3102,91
23017,3102,901,98
23018,1086,611,90
23019,3103,1150,92
23020,1150,3103,92
23021,3104,2008,94
23022,2008,3104,94
23023,2008,1311,104
23024,2008,3377,92
23025,2008,3231,92
23026,2008,844,114
23027,991,634,134
23028,2010,859,112
23029,3105,859,102
23030,859,2010,112
23031,859,3105,102
23032,1697,1413,136
23033,1425,1413,145
23034,1413,1425,145
23035,1413,1697,136
23036,781,680,21
23037,680,781,22
23038,749,1784,17
23039,3106,1784,17
23040,3107,1784,17
23041,1784,3106,17
23042,1784,3107,17
23043,2028,1842,18
23044,483,1842,18
23045,1842,2028,18
23046,1842,483,18
23047,3108,1443,18
23048,1443,3108,18
23049,140,394,22
23050,386,394,22
23051,979,394,73
23052,394,140,22
23053,394,386,22
23054,2530,1269,22
23055,829,2225,18
23056,2225,829,18
23057,2662,1563,21
23058,1563,2662,21
23059,1195,3110,21
23060,2108,3110,21
23061,3109,3110,21
23062,3110,1195,21
23063,3110,2108,21
23064,3110,3109,21
23065,3111,2950,43
23066,2950,1049,78
23067,2950,3111,43
23068,3112,494,143
23069,494,3112,143
23070,3113,780,29
23071,3114,780,27
23072,780,3113,29
23073,780,3114,27
23074,1969,3117,28
23075,3115,3117,29
23076,1767,3117,23
23077,3116,3117,22
23078,2572,3117,22
23079,3117,1969,29
23080,3117,3115,29
23081,3117,1767,23
23082,3117,2572,22
23083,3117,3116,22
23084,2243,2716,22
23085,2093,2519,22
23086,2519,2093,22
23087,2830,2732,95
23088,2850,2732,89
23089,2732,2830,95
23090,2732,2850,89
23091,2095,3118,23
23092,3118,2095,23
23093,3057,1927,57
23094,2961,1927,57
23095,1927,3057,57
23096,3119,1651,24
23097,1651,3119,24
23098,132,2120,37
23099,2120,132,37
23100,1048,1107,38
23101,1107,1048,38
23102,164,1276,113
23103,3120,2383,42
23104,2383,2655,46
23105,2383,3120,46
23106,475,1218,48
23107,1218,475,48
23108,814,300,53
23109,957,2474,84
23110,515,2474,53
23111,2474,515,55
23112,621,1078,94
23113,3121,3123,59
23114,3122,3123,58
23115,3123,3122,59
23116,2119,812,63
23117,812,2119,63
23118,812,979,61
23119,812,3732,60
23120,2379,132,61
23121,3124,1154,65
23122,1519,1154,65
23123,1154,3124,65
23124,1154,1519,65
23125,3125,1095,86
23126,1095,3125,86
23127,614,2178,84
23128,2178,614,84
23129,1700,1028,68
23130,1028,1700,68
23131,2311,1120,75
23132,1120,2311,75
23133,1645,3126,75
23134,1295,3126,75
23135,3126,1295,75
23136,906,1294,101
23137,1294,906,101
23138,1778,203,75
23139,203,1778,75
23140,1295,2553,90
23141,99,2202,89
23142,704,2202,79
23143,726,2202,76
23144,2202,99,89
23145,2202,704,78
23146,2202,726,76
23147,2155,694,91
23148,1036,694,85
23149,694,2155,91
23150,694,1036,85
23151,1296,2553,91
23152,2553,1296,91
23153,2553,3377,90
23154,2486,99,89
23155,99,2486,89
23156,2433,187,108
23157,77,187,108
23158,3127,187,97
23159,187,77,108
23160,187,2433,108
23161,187,3127,97
23162,2299,1703,117
23163,162,471,134
23164,2509,3603,164
23165,3128,1402,186
23166,1439,1402,172
23167,1402,3470,176
23168,1402,3128,186
23169,1402,1409,170
23170,1402,3596,182
23171,1402,3484,165
23172,3129,1191,89
23173,850,1191,15
23174,1191,3129,89
23175,1191,850,15
23176,2186,3130,19
23177,3130,2186,19
23178,2028,1473,18
23179,1473,2028,18
23180,1473,2818,18
23181,2571,2199,22
23182,3131,2199,20
23183,2199,2571,22
23184,2199,3131,20
23185,3132,831,23
23186,831,3132,23
23187,3133,544,18
23188,544,3133,18
23189,3100,2415,54
23190,3134,2336,23
23191,2336,3134,23
23192,1786,483,18
23193,483,2171,19
23194,483,1786,18
23195,3135,2608,24
23196,2608,3135,23
23197,3136,2613,21
23198,3137,2613,20
23199,2613,3136,21
23200,2613,3137,20
23201,1195,2061,21
23202,533,2061,20
23203,2365,2061,19
23204,2061,1195,21
23205,2061,533,20
23206,1868,765,21
23207,822,3659,28
23208,2444,3138,22
23209,1195,3138,21
23210,3138,2444,22
23211,3138,1195,21
23212,1195,2785,21
23213,2785,1195,21
23214,2441,2802,23
23215,3139,2802,21
23216,2802,2441,23
23217,2802,3139,21
23218,1195,1211,22
23219,1211,1195,22
23220,1195,2114,22
23221,2114,1195,22
23222,1195,2672,22
23223,2672,1195,22
23224,103,1681,22
23225,1681,3577,22
23226,1681,103,22
23227,3140,2694,24
23228,3141,2694,24
23229,2694,3140,24
23230,2694,3141,24
23231,2823,3071,22
23232,3071,2823,22
23233,333,132,40
23234,3142,383,89
23235,2116,383,25
23236,383,3142,89
23237,383,2116,25
23238,844,1511,25
23239,1511,844,25
23240,2708,1420,56
23241,2600,1420,169
23242,1420,2708,56
23243,1420,1808,71
23244,1420,132,67
23245,1420,1782,62
23246,1420,994,62
23247,3143,3733,88
23248,1041,1916,51
23249,132,1916,46
23250,1916,1041,51
23251,1916,132,46
23252,3085,1800,48
23253,1800,3085,48
23254,994,2559,49
23255,39,161,99
23256,161,39,99
23257,120,289,53
23258,289,120,53
23259,293,1702,54
23260,1702,293,54
23261,1049,1036,58
23262,1036,1049,58
23263,1036,1726,66
23264,3144,2465,69
23265,2465,3144,69
23266,614,948,82
23267,3145,948,66
23268,948,614,82
23269,948,3145,66
23270,132,1372,61
23271,1372,132,67
23272,1086,970,70
23273,1086,762,90
23274,1086,1060,88
23275,1086,1061,88
23276,1086,1062,88
23277,1086,1063,88
23278,1086,1064,88
23279,1086,1892,73
23280,3056,2791,62
23281,2791,3056,62
23282,3146,1739,68
23283,1850,1739,68
23284,1739,1850,68
23285,1739,3146,69
23286,590,733,74
23287,733,590,74
23288,614,995,89
23289,995,614,88
23290,1293,1778,74
23291,3147,587,87
23292,587,3147,87
23293,1882,3377,86
23294,1883,3377,91
23295,3148,3377,90
23296,2009,3377,84
23297,1330,1322,87
23298,1322,1330,87
23299,1291,208,89
23300,208,1291,89
23301,2831,1289,89
23302,3149,1289,89
23303,633,1289,89
23304,1289,3149,89
23305,1289,633,89
23306,1289,2831,93
23307,1951,3734,97
23308,634,1226,94
23309,1226,634,94
23310,2852,862,104
23311,862,2852,104
23312,862,1500,98
23313,3150,901,110
23314,3151,901,109
23315,919,901,103
23316,3152,901,98
23317,901,3151,109
23318,901,919,103
23319,901,3152,98
23320,175,2797,105
23321,2797,175,105
23322,2392,3560,131
23323,1263,3153,128
23324,3153,1263,128
23325,2279,471,171
23326,3154,3572,139
23327,471,3493,145
23328,3155,3493,142
23329,1476,3735,14
23330,829,830,21
23331,830,3736,22
23332,2693,1453,66
23333,2693,132,67
23334,2514,545,21
23335,844,545,18
23336,545,2514,21
23337,545,844,17
23338,2602,1469,18
23339,3156,1610,24
23340,1849,1610,19
23341,1610,1849,19
23342,1610,3156,18
23343,2333,1453,18
23344,2333,3367,25
23345,3157,392,19
23346,541,392,18
23347,392,3737,20
23348,392,3157,19
23349,392,541,18
23350,2995,1896,23
23351,3158,1896,23
23352,3159,1896,21
23353,3160,1896,21
23354,979,1896,73
23355,1896,2995,23
23356,1896,3158,23
23357,1896,3159,21
23358,1896,3160,21
23359,1195,1686,21
23360,1686,1195,21
23361,2366,2725,35
23362,2725,2366,35
23363,1908,3738,21
23364,1820,3089,21
23365,1195,2845,22
23366,2845,1195,22
23367,762,2237,21
23368,2237,762,21
23369,3161,387,21
23370,387,3161,21
23371,2444,1664,22
23372,1195,1664,23
23373,1664,2444,22
23374,1664,1195,22
23375,3073,3161,23
23376,2198,3161,21
23377,3161,3073,23
23378,3161,2198,21
23379,2572,386,22
23380,386,2572,23
23381,2311,2592,75
23382,2566,2592,23
23383,2592,2311,75
23384,1195,954,21
23385,954,1195,21
23386,1569,1676,22
23387,3162,2572,22
23388,3163,2572,22
23389,2572,3162,22
23390,2572,3163,22
23391,1195,2915,22
23392,2915,1195,22
23393,2960,140,26
23394,3164,140,26
23395,140,2960,26
23396,140,3164,26
23397,132,761,27
23398,761,132,27
23399,3165,1556,23
23400,3166,1556,23
23401,1556,3166,23
23402,1556,3165,23
23403,454,760,12
23404,760,454,12
23405,2598,2146,24
23406,2146,2598,24
23407,1159,1816,60
23408,1816,1159,60
23409,1381,1362,48
23410,1362,1381,48
23411,1521,2256,43
23412,3167,1379,47
23413,1379,3167,46
23414,2404,1096,63
23415,1096,2404,63
23416,3168,306,91
23417,306,3168,91
23418,1463,1041,60
23419,1041,1463,60
23420,305,307,51
23421,307,305,51
23422,3169,1741,51
23423,1741,3169,51
23424,297,303,53
23425,293,295,53
23426,120,295,53
23427,295,293,53
23428,295,120,53
23429,1853,1069,62
23430,1069,1853,62
23431,614,2203,81
23432,2203,614,77
23433,2203,2076,74
23434,1856,1463,57
23435,1463,1856,57
23436,979,1856,75
23437,3122,3121,59
23438,2440,1320,66
23439,249,1320,64
23440,1320,2440,66
23441,1320,249,64
23442,1880,1347,73
23443,1326,1347,73
23444,1347,1880,73
23445,1347,1326,73
23446,1016,3702,86
23447,1353,3739,74
23448,2526,722,77
23449,722,2526,77
23450,968,2526,77
23451,2526,968,77
23452,1992,107,91
23453,2904,107,82
23454,107,2904,81
23455,684,58,89
23456,2500,2054,89
23457,2054,2500,89
23458,1882,2850,89
23459,2850,1882,89
23460,3170,633,89
23461,633,3170,89
23462,3171,1543,104
23463,1543,3171,104
23464,2631,860,92
23465,860,2631,92
23466,2706,456,110
23467,456,2706,110
23468,456,3740,110
23469,1323,1983,119
23470,1983,1323,119
23471,1500,3741,121
23472,2220,495,139
23473,495,2220,139
23474,495,3503,139
23475,3172,3081,148
23476,2461,3081,147
23477,3173,3081,148
23478,3174,3081,138
23479,471,3081,144
23480,3081,471,152
23481,3081,3742,152
23482,3081,3172,152
23483,3081,2461,152
23484,3081,3173,152
23485,3175,3176,134
23486,3176,3175,134
23487,471,3471,187
23488,471,2461,147
23489,2461,471,147
23490,2600,3597,169
23491,1453,1605,15
23492,1605,1453,15
23493,1453,486,12
23494,2355,486,20
23495,2906,486,11
23496,979,486,73
23497,486,1453,12
23498,1613,3743,22
23499,487,3744,22
23500,2607,2821,18
23501,2821,2607,19
23502,1194,2168,20
23503,2168,1194,20
23504,1404,2882,141
23505,3134,1648,24
23506,1648,3134,24
23507,3177,1912,20
23508,1912,3177,20
23509,3005,2264,21
23510,2264,3005,21
23511,1980,2549,21
23512,454,2549,21
23513,2597,2549,21
23514,2549,1980,21
23515,2549,454,21
23516,2549,2597,21
23517,2738,2932,21
23518,2932,2738,21
23519,1195,338,21
23520,338,1195,21
23521,1195,2337,22
23522,2337,3031,22
23523,2337,1195,22
23524,1195,2756,22
23525,2756,1195,22
23526,1195,2949,21
23527,2949,1195,22
23528,1195,2709,22
23529,2709,1195,22
23530,2094,2095,24
23531,2095,2094,23
23532,132,1689,29
23533,1689,132,29
23534,971,2989,22
23535,3178,3031,22
23536,1979,3031,22
23537,3031,3178,22
23538,2039,3179,22
23539,3179,2039,22
23540,1195,1667,22
23541,1667,1195,22
23542,647,132,81
23543,1538,374,31
23544,374,1538,32
23545,314,3439,47
23546,3180,935,24
23547,935,3180,24
23548,2823,3182,23
23549,3181,3182,23
23550,844,3182,23
23551,3182,2823,23
23552,3182,3181,23
23553,3182,844,23
23554,2122,2418,23
23555,2418,2122,23
23556,3183,2609,24
23557,2609,3183,24
23558,132,1436,27
23559,2138,1436,27
23560,1436,132,27
23561,1436,2138,27
23562,132,1900,28
23563,1900,132,28
23564,132,362,31
23565,362,132,31
23566,1138,1132,30
23567,1132,1138,30
23568,3184,1538,31
23569,1538,3184,31
23570,3185,3186,38
23571,132,3186,38
23572,3186,3185,38
23573,3186,132,38
23574,330,329,42
23575,329,330,42
23576,1492,1125,43
23577,1125,1492,43
23578,3187,3043,74
23579,3043,3187,74
23580,3188,1490,100
23581,1490,3188,100
23582,1992,308,91
23583,308,1992,91
23584,120,1502,53
23585,1502,120,53
23586,120,2657,53
23587,2657,120,53
23588,3122,1240,58
23589,1240,3122,58
23590,1852,1033,63
23591,1033,1852,63
23592,1067,1892,73
23593,174,3441,71
23594,174,3275,71
23595,1025,732,71
23596,732,1025,71
23597,1882,1311,85
23598,1311,1882,85
23599,192,727,91
23600,727,192,91
23601,614,924,84
23602,924,614,84
23603,192,1992,91
23604,1992,192,91
23605,3189,2827,97
23606,1093,2827,90
23607,2827,1093,90
23608,2827,3189,97
23609,180,1643,101
23610,1643,180,102
23611,1643,614,92
23612,1014,3190,92
23613,3190,1014,92
23614,1549,938,105
23615,3191,2637,114
23616,2637,3191,114
23617,156,3558,169
23618,2847,1008,127
23619,471,3666,157
23620,3192,556,22
23621,556,3192,22
23622,2664,2277,16
23623,2277,2664,16
23624,1453,798,17
23625,844,798,17
23626,979,798,85
23627,798,1453,17
23628,798,844,17
23629,829,2529,18
23630,3193,795,18
23631,795,3193,18
23632,3194,3086,21
23633,3086,3194,21
23634,2295,2607,52
23635,2607,2295,52
23636,3195,2743,22
23637,2743,3195,22
23638,2743,1453,19
23639,3196,3199,19
23640,3197,3199,19
23641,3198,3199,19
23642,3199,3196,19
23643,3199,3197,19
23644,3199,3198,19
23645,3199,1786,19
23646,2905,2906,19
23647,1202,788,20
23648,788,1202,20
23649,3200,1569,30
23650,1928,3565,46
23651,718,1018,78
23652,1018,718,78
23653,1018,3745,62
