,Unnamed: 0,start,end,time,days
50783,50783,475,249,2004-07-01 19:39:02,78
50789,50789,249,809,2004-07-01 19:52:18,78
50790,50790,809,847,2004-07-01 19:55:21,78
50791,50791,809,249,2004-07-01 19:56:02,78
50796,50796,1713,1299,2004-07-01 20:06:13,78
50797,50797,1713,1733,2004-07-01 20:06:42,78
50799,50799,259,1732,2004-07-01 20:26:08,78
50800,50800,582,1436,2004-07-01 20:29:08,78
50801,50801,582,1343,2004-07-01 20:29:20,78
50802,50802,249,152,2004-07-01 20:36:09,78
50803,50803,1434,1679,2004-07-01 20:36:13,78
50804,50804,1434,970,2004-07-01 20:37:09,78
50805,50805,1713,1434,2004-07-01 20:37:47,78
50806,50806,1713,536,2004-07-01 20:39:31,78
50807,50807,1434,1713,2004-07-01 20:39:40,78
50809,50809,249,394,2004-07-01 20:41:39,78
50811,50811,1434,488,2004-07-01 20:45:59,78
50813,50813,1713,969,2004-07-01 20:47:03,78
50814,50814,1713,409,2004-07-01 20:58:57,78
50815,50815,1317,652,2004-07-01 21:00:12,78
50817,50817,620,393,2004-07-01 21:10:02,78
50818,50818,54,1128,2004-07-01 21:11:15,78
50819,50819,1713,282,2004-07-01 21:37:23,78
50820,50820,1548,95,2004-07-01 21:42:49,78
50821,50821,557,708,2004-07-01 21:42:55,78
50822,50822,1548,1713,2004-07-01 21:43:21,78
50823,50823,1548,482,2004-07-01 21:44:16,78
50824,50824,1500,144,2004-07-01 21:44:55,78
50825,50825,1713,1548,2004-07-01 21:46:21,78
50829,50829,1395,1113,2004-07-01 21:59:31,78
50831,50831,1500,708,2004-07-01 22:01:16,78
50832,50832,557,1387,2004-07-01 22:04:11,78
50834,50834,1493,1656,2004-07-01 22:08:16,78
50835,50835,1338,67,2004-07-01 22:13:23,78
50837,50837,1713,1493,2004-07-01 22:14:25,78
50839,50839,1713,697,2004-07-01 22:16:24,78
50840,50840,1713,1554,2004-07-01 22:18:16,78
50843,50843,1667,799,2004-07-01 22:20:56,78
50844,50844,1339,1554,2004-07-01 22:22:25,78
50846,50846,447,95,2004-07-01 22:23:23,78
50847,50847,1548,878,2004-07-01 22:23:24,78
50848,50848,1667,1548,2004-07-01 22:23:37,78
50850,50850,1667,447,2004-07-01 22:26:20,78
50851,50851,1554,1339,2004-07-01 22:29:18,78
50852,50852,1231,1667,2004-07-01 22:31:34,78
50855,50855,1554,1713,2004-07-01 22:38:37,78
50857,50857,1546,1554,2004-07-01 22:50:39,78
50859,50859,1554,1546,2004-07-01 23:06:38,78
50860,50860,984,1231,2004-07-01 23:06:50,78
50861,50861,878,1548,2004-07-01 23:42:44,78
50862,50862,1113,1395,2004-07-01 23:50:18,78
50864,50864,400,1280,2004-07-02 00:43:55,78
50865,50865,1181,1713,2004-07-02 01:52:23,78
50867,50867,372,353,2004-07-02 02:26:50,78
50868,50868,32,1731,2004-07-02 05:02:47,78
50869,50869,1329,1271,2004-07-02 06:40:25,79
50870,50870,42,1255,2004-07-02 07:42:18,79
50871,50871,42,1509,2004-07-02 07:42:59,79
50872,50872,525,557,2004-07-02 07:47:05,79
50873,50873,1231,984,2004-07-02 07:50:52,79
50874,50874,1434,1562,2004-07-02 07:53:01,79
50875,50875,1434,193,2004-07-02 07:54:00,79
50876,50876,1434,81,2004-07-02 07:55:35,79
50877,50877,1434,85,2004-07-02 07:57:12,79
50878,50878,626,644,2004-07-02 08:23:23,79
50879,50879,626,95,2004-07-02 08:31:43,79
50880,50880,61,249,2004-07-02 08:43:08,79
50881,50881,697,214,2004-07-02 09:08:17,79
50882,50882,1342,1343,2004-07-02 09:17:46,79
50883,50883,620,1181,2004-07-02 09:49:21,79
50884,50884,482,1548,2004-07-02 09:49:59,79
50885,50885,1436,582,2004-07-02 09:59:47,79
50886,50886,652,1317,2004-07-02 10:15:22,79
50887,50887,1667,1181,2004-07-02 10:22:07,79
50888,50888,1548,1713,2004-07-02 10:42:22,79
50889,50889,1548,878,2004-07-02 10:43:07,79
50890,50890,329,324,2004-07-02 10:43:16,79
50891,50891,1314,1346,2004-07-02 10:50:32,79
50892,50892,1295,431,2004-07-02 10:59:38,79
50893,50893,1562,1434,2004-07-02 11:04:32,79
50894,50894,1713,1585,2004-07-02 11:32:01,79
50895,50895,1713,1384,2004-07-02 11:32:42,79
50896,50896,1384,440,2004-07-02 11:32:55,79
50898,50898,1540,1713,2004-07-02 11:39:27,79
50899,50899,1713,1540,2004-07-02 11:40:14,79
50901,50901,1190,394,2004-07-02 12:20:20,79
50902,50902,1713,893,2004-07-02 12:27:24,79
50903,50903,1713,1244,2004-07-02 12:28:35,79
50904,50904,1713,538,2004-07-02 12:29:39,79
50905,50905,1713,1026,2004-07-02 12:39:24,79
50906,50906,699,710,2004-07-02 13:02:16,79
50907,50907,85,1434,2004-07-02 13:35:57,79
50908,50908,582,1436,2004-07-02 13:37:53,79
50909,50909,1546,1554,2004-07-02 13:59:03,79
50910,50910,1346,1314,2004-07-02 14:01:06,79
50911,50911,547,525,2004-07-02 14:35:12,79
50912,50912,1647,193,2004-07-02 14:36:58,79
50913,50913,1647,1282,2004-07-02 14:37:15,79
50915,50915,1734,346,2004-07-02 14:44:49,79
50916,50916,1183,1727,2004-07-02 14:46:34,79
50917,50917,799,1667,2004-07-02 15:22:31,79
50918,50918,525,547,2004-07-02 15:24:35,79
50919,50919,1713,1730,2004-07-02 15:32:30,79
50920,50920,1713,1234,2004-07-02 15:36:15,79
50921,50921,1713,1346,2004-07-02 15:38:28,79
50922,50922,1280,400,2004-07-02 15:39:03,79
50923,50923,1713,1280,2004-07-02 15:44:13,79
50924,50924,1280,1713,2004-07-02 15:47:57,79
50927,50927,1713,1548,2004-07-02 15:57:13,79
50929,50929,547,1280,2004-07-02 16:00:51,79
50930,50930,191,429,2004-07-02 16:01:12,79
50931,50931,1280,547,2004-07-02 16:03:34,79
50932,50932,1136,249,2004-07-02 16:11:19,79
50934,50934,249,1136,2004-07-02 16:16:20,79
50935,50935,847,809,2004-07-02 16:16:25,79
50936,50936,431,1295,2004-07-02 16:50:01,79
50937,50937,1021,1449,2004-07-02 16:51:53,79
50938,50938,725,1624,2004-07-02 17:05:01,79
50942,50942,1667,799,2004-07-02 17:18:36,79
50944,50944,1472,1656,2004-07-02 17:26:26,79
50945,50945,1472,1346,2004-07-02 17:31:34,79
50946,50946,249,1565,2004-07-02 18:24:08,79
50947,50947,249,523,2004-07-02 18:25:02,79
50948,50948,249,61,2004-07-02 18:27:37,79
50949,50949,249,525,2004-07-02 18:28:03,79
50951,50951,525,249,2004-07-02 18:29:46,79
50956,50956,1629,652,2004-07-02 18:32:54,79
50958,50958,1713,1629,2004-07-02 18:33:51,79
50961,50961,1713,525,2004-07-02 18:35:33,79
50963,50963,525,1713,2004-07-02 18:38:04,79
50971,50971,708,557,2004-07-02 18:49:15,79
50975,50975,708,1500,2004-07-02 18:56:06,79
50976,50976,249,1280,2004-07-02 18:57:25,79
50978,50978,1713,249,2004-07-02 18:58:33,79
50979,50979,249,1713,2004-07-02 19:00:46,79
50980,50980,1713,708,2004-07-02 19:05:46,79
50981,50981,1713,1530,2004-07-02 19:08:07,79
50982,50982,1713,1103,2004-07-02 19:18:46,79
50983,50983,1713,817,2004-07-02 19:20:29,79
50984,50984,1393,1225,2004-07-02 19:34:01,79
50985,50985,1713,1436,2004-07-02 19:34:37,79
50987,50987,1436,1713,2004-07-02 19:38:23,79
50991,50991,710,1113,2004-07-02 19:44:11,79
50992,50992,710,1373,2004-07-02 19:45:07,79
50994,50994,167,303,2004-07-02 19:52:51,79
50995,50995,1713,1117,2004-07-02 19:54:06,79
50996,50996,1113,710,2004-07-02 19:55:08,79
50997,50997,1436,1735,2004-07-02 19:59:17,79
50998,50998,1436,1734,2004-07-02 19:59:48,79
50999,50999,346,1734,2004-07-02 20:07:03,79
51000,51000,1713,799,2004-07-02 20:10:25,79
51001,51001,312,1728,2004-07-02 20:11:12,79
51002,51002,799,1713,2004-07-02 20:12:21,79
51003,51003,214,697,2004-07-02 20:15:15,79
51004,51004,1113,1436,2004-07-02 20:27:54,79
51005,51005,1713,561,2004-07-02 20:30:19,79
51006,51006,1667,1231,2004-07-02 20:30:38,79
51007,51007,1142,1415,2004-07-02 20:30:45,79
51008,51008,561,1713,2004-07-02 20:31:36,79
51009,51009,1667,30,2004-07-02 20:32:49,79
51010,51010,1667,710,2004-07-02 20:35:05,79
51012,51012,1713,710,2004-07-02 20:36:10,79
51013,51013,710,1713,2004-07-02 20:37:41,79
51014,51014,1713,537,2004-07-02 20:42:13,79
51015,51015,1667,983,2004-07-02 20:45:35,79
51021,51021,1436,1113,2004-07-02 21:04:23,79
51022,51022,1520,63,2004-07-02 21:06:25,79
51023,51023,969,234,2004-07-02 21:06:45,79
51024,51024,537,1713,2004-07-02 21:07:29,79
51027,51027,783,362,2004-07-02 21:10:15,79
51030,51030,362,783,2004-07-02 21:12:27,79
51033,51033,1667,167,2004-07-02 21:20:13,79
51034,51034,1667,1436,2004-07-02 21:20:40,79
51035,51035,1238,1272,2004-07-02 21:22:39,79
51036,51036,1238,8,2004-07-02 21:24:01,79
51037,51037,277,1688,2004-07-02 21:24:36,79
51038,51038,1415,1142,2004-07-02 21:30:13,79
51039,51039,1280,249,2004-07-02 21:43:52,79
51041,51041,63,1520,2004-07-02 21:47:01,79
51042,51042,63,193,2004-07-02 21:48:48,79
51043,51043,1346,1472,2004-07-02 21:49:37,79
51044,51044,1343,9,2004-07-02 21:54:47,79
51045,51045,1343,1113,2004-07-02 21:55:49,79
51046,51046,1343,249,2004-07-02 21:56:03,79
51047,51047,1343,582,2004-07-02 21:56:19,79
51048,51048,1231,1667,2004-07-02 21:59:59,79
51049,51049,1343,1342,2004-07-02 22:03:19,79
51052,51052,1113,1343,2004-07-02 22:17:22,79
51054,51054,447,1667,2004-07-02 22:33:22,79
51055,51055,249,447,2004-07-02 22:42:02,79
51056,51056,1667,447,2004-07-02 22:53:34,79
51057,51057,1679,1434,2004-07-02 23:09:36,79
51058,51058,1493,1656,2004-07-02 23:11:46,79
51059,51059,1713,1493,2004-07-02 23:14:43,79
51060,51060,1493,1713,2004-07-02 23:18:03,79
51062,51062,482,454,2004-07-02 23:20:58,79
51066,51066,393,1190,2004-07-02 23:41:44,79
51067,51067,557,525,2004-07-02 23:54:29,79
51068,51068,1346,1433,2004-07-03 00:06:34,79
51069,51069,652,1629,2004-07-03 00:09:28,79
51070,51070,1158,1072,2004-07-03 00:21:33,79
51071,51071,557,708,2004-07-03 00:28:01,79
51072,51072,1713,1546,2004-07-03 01:01:41,79
51073,51073,809,847,2004-07-03 01:26:11,79
51074,51074,303,167,2004-07-03 01:59:45,79
51075,51075,242,783,2004-07-03 02:16:50,79
51076,51076,242,787,2004-07-03 02:17:39,79
51078,51078,85,1434,2004-07-03 07:13:19,80
51079,51079,525,557,2004-07-03 08:12:32,80
51080,51080,1431,431,2004-07-03 08:20:07,80
51081,51081,81,1434,2004-07-03 09:58:40,80
51082,51082,1346,1314,2004-07-03 10:02:12,80
51083,51083,843,249,2004-07-03 10:14:25,80
51084,51084,249,983,2004-07-03 10:33:10,80
51085,51085,1713,1387,2004-07-03 10:34:26,80
51086,51086,1387,1713,2004-07-03 10:37:45,80
51088,51088,249,843,2004-07-03 10:43:30,80
51091,51091,431,1431,2004-07-03 10:45:43,80
51092,51092,249,175,2004-07-03 10:46:44,80
51093,51093,1548,1713,2004-07-03 11:12:03,80
51095,51095,95,561,2004-07-03 11:20:16,80
51096,51096,843,1237,2004-07-03 11:21:59,80
51098,51098,249,44,2004-07-03 11:26:46,80
51099,51099,1472,1346,2004-07-03 11:34:25,80
51100,51100,1647,1297,2004-07-03 12:13:44,80
51101,51101,1500,708,2004-07-03 12:21:03,80
51102,51102,1713,1548,2004-07-03 12:25:07,80
51103,51103,1730,1713,2004-07-03 12:41:18,80
51104,51104,249,1730,2004-07-03 12:45:50,80
51105,51105,249,809,2004-07-03 12:46:14,80
51106,51106,809,249,2004-07-03 12:47:35,80
51109,51109,193,63,2004-07-03 13:11:16,80
51110,51110,847,809,2004-07-03 13:15:13,80
51111,51111,44,249,2004-07-03 13:17:48,80
51112,51112,394,1190,2004-07-03 13:29:43,80
51114,51114,429,191,2004-07-03 13:35:40,80
51115,51115,582,1343,2004-07-03 13:41:34,80
51116,51116,582,1436,2004-07-03 13:42:25,80
51117,51117,249,582,2004-07-03 13:50:03,80
51118,51118,447,1667,2004-07-03 14:05:55,80
51119,51119,768,1280,2004-07-03 14:07:34,80
51121,51121,249,969,2004-07-03 14:18:01,80
51122,51122,1713,249,2004-07-03 14:19:52,80
51123,51123,1713,809,2004-07-03 14:20:31,80
51124,51124,1713,1730,2004-07-03 14:21:00,80
51125,51125,697,214,2004-07-03 14:23:58,80
51126,51126,1713,697,2004-07-03 14:24:20,80
51127,51127,697,1713,2004-07-03 14:24:55,80
51129,51129,1713,1118,2004-07-03 14:30:55,80
51130,51130,249,1713,2004-07-03 14:31:17,80
51131,51131,1713,36,2004-07-03 14:38:31,80
51133,51133,224,175,2004-07-03 14:47:09,80
51134,51134,249,32,2004-07-03 14:53:20,80
51135,51135,32,249,2004-07-03 14:56:59,80
51136,51136,32,1488,2004-07-03 14:57:34,80
51137,51137,32,697,2004-07-03 14:58:20,80
51138,51138,847,969,2004-07-03 14:59:07,80
51139,51139,32,312,2004-07-03 15:03:16,80
51142,51142,32,1231,2004-07-03 15:09:25,80
51144,51144,462,713,2004-07-03 15:13:30,80
51145,51145,462,1713,2004-07-03 15:14:21,80
51150,51150,1237,843,2004-07-03 15:32:22,80
51151,51151,1509,42,2004-07-03 15:40:32,80
51152,51152,1730,249,2004-07-03 15:49:18,80
51155,51155,32,393,2004-07-03 16:06:56,80
51156,51156,1346,1472,2004-07-03 16:26:31,80
51157,51157,1647,482,2004-07-03 16:41:27,80
51158,51158,1736,318,2004-07-03 16:42:18,80
51159,51159,1736,109,2004-07-03 16:43:48,80
51161,51161,249,1629,2004-07-03 16:46:23,80
51162,51162,1713,1629,2004-07-03 16:47:19,80
51163,51163,249,1312,2004-07-03 16:54:23,80
51164,51164,249,1111,2004-07-03 16:59:32,80
51165,51165,1111,249,2004-07-03 17:01:13,80
51166,51166,482,1647,2004-07-03 17:01:22,80
51170,51170,249,569,2004-07-03 17:17:19,80
51171,51171,1667,447,2004-07-03 17:27:52,80
51172,51172,249,598,2004-07-03 17:32:46,80
51173,51173,1713,598,2004-07-03 17:33:23,80
51174,51174,741,495,2004-07-03 17:33:56,80
51175,51175,1713,1130,2004-07-03 17:42:53,80
51176,51176,1713,975,2004-07-03 17:45:39,80
51177,51177,975,1713,2004-07-03 17:49:08,80
51179,51179,1713,1346,2004-07-03 17:58:51,80
51181,51181,249,1546,2004-07-03 18:24:20,80
51182,51182,249,1255,2004-07-03 18:33:20,80
51183,51183,249,1624,2004-07-03 18:51:31,80
51184,51184,249,1665,2004-07-03 18:58:21,80
51185,51185,249,393,2004-07-03 19:14:23,80
51186,51186,393,249,2004-07-03 19:14:57,80
51187,51187,525,32,2004-07-03 19:35:55,80
51188,51188,525,155,2004-07-03 19:38:05,80
51189,51189,1190,394,2004-07-03 19:42:17,80
51193,51193,1346,1713,2004-07-03 20:10:07,80
51194,51194,1346,719,2004-07-03 20:11:26,80
51195,51195,969,249,2004-07-03 20:23:29,80
51196,51196,1725,969,2004-07-03 20:25:38,80
51197,51197,969,847,2004-07-03 20:26:35,80
51198,51198,969,1725,2004-07-03 20:28:05,80
51199,51199,969,739,2004-07-03 20:39:26,80
51200,51200,561,95,2004-07-03 20:50:00,80
51202,51202,155,525,2004-07-03 21:06:34,80
51203,51203,249,1542,2004-07-03 21:13:49,80
51204,51204,249,1485,2004-07-03 21:15:49,80
51205,51205,468,537,2004-07-03 21:23:08,80
51206,51206,32,525,2004-07-03 21:26:06,80
51208,51208,249,1673,2004-07-03 21:43:40,80
51209,51209,1713,969,2004-07-03 21:44:28,80
51210,51210,249,378,2004-07-03 21:44:45,80
51211,51211,1713,378,2004-07-03 21:45:52,80
51212,51212,375,167,2004-07-03 21:50:00,80
51213,51213,1231,32,2004-07-03 21:50:15,80
51214,51214,557,843,2004-07-03 21:51:39,80
51215,51215,1130,1713,2004-07-03 22:07:19,80
51216,51216,1624,725,2004-07-03 22:15:50,80
51217,51217,1624,249,2004-07-03 22:16:26,80
51219,51219,1713,1029,2004-07-03 22:49:25,80
51220,51220,1118,1713,2004-07-03 22:49:35,80
51223,51223,1733,1713,2004-07-03 23:15:22,80
51225,51225,1713,1644,2004-07-03 23:34:38,80
51226,51226,1280,768,2004-07-04 00:57:17,80
51228,51228,809,847,2004-07-04 01:33:55,80
51229,51229,809,1713,2004-07-04 01:34:19,80
51230,51230,167,1409,2004-07-04 05:05:28,80
51231,51231,1431,431,2004-07-04 06:31:25,81
51232,51232,969,1725,2004-07-04 08:36:49,81
51233,51233,249,212,2004-07-04 08:56:52,81
51234,51234,212,249,2004-07-04 09:14:47,81
51235,51235,212,303,2004-07-04 09:17:44,81
51236,51236,525,32,2004-07-04 09:18:32,81
51238,51238,525,155,2004-07-04 09:22:53,81
51239,51239,430,536,2004-07-04 09:26:05,81
51240,51240,430,194,2004-07-04 09:27:43,81
51241,51241,430,277,2004-07-04 09:28:21,81
51242,51242,430,638,2004-07-04 09:28:38,81
51243,51243,430,69,2004-07-04 09:28:52,81
51244,51244,430,297,2004-07-04 09:29:03,81
51245,51245,430,72,2004-07-04 09:29:26,81
51246,51246,430,323,2004-07-04 09:29:34,81
51247,51247,430,475,2004-07-04 09:30:07,81
51248,51248,430,27,2004-07-04 09:31:05,81
51249,51249,430,44,2004-07-04 09:31:20,81
51250,51250,430,144,2004-07-04 09:31:29,81
51251,51251,430,8,2004-07-04 09:33:01,81
51252,51252,430,175,2004-07-04 09:34:37,81
51253,51253,430,97,2004-07-04 09:35:54,81
51254,51254,430,260,2004-07-04 09:36:46,81
51255,51255,430,220,2004-07-04 09:37:22,81
51256,51256,249,1395,2004-07-04 09:39:51,81
51257,51257,249,997,2004-07-04 09:40:08,81
51258,51258,1713,536,2004-07-04 09:53:39,81
51259,51259,1713,809,2004-07-04 09:56:34,81
51260,51260,1713,1737,2004-07-04 09:57:52,81
51261,51261,1314,1346,2004-07-04 10:10:29,81
51262,51262,1346,1314,2004-07-04 10:12:54,81
51263,51263,615,245,2004-07-04 10:14:44,81
51264,51264,1644,1713,2004-07-04 10:17:11,81
51265,51265,1713,1644,2004-07-04 10:18:12,81
51266,51266,1181,620,2004-07-04 10:27:52,81
51267,51267,1158,1072,2004-07-04 10:42:56,81
51268,51268,431,1431,2004-07-04 10:51:14,81
51269,51269,431,396,2004-07-04 10:51:57,81
51270,51270,1540,48,2004-07-04 11:19:33,81
51271,51271,1540,781,2004-07-04 11:21:25,81
51272,51272,9,1343,2004-07-04 11:23:27,81
51273,51273,9,1731,2004-07-04 11:23:34,81
51274,51274,1540,518,2004-07-04 11:25:48,81
51275,51275,1488,32,2004-07-04 11:27:13,81
51276,51276,809,1713,2004-07-04 11:29:41,81
51277,51277,242,1178,2004-07-04 11:31:36,81
51278,51278,245,615,2004-07-04 11:56:39,81
51280,51280,1713,474,2004-07-04 13:16:50,81
51281,51281,1540,1738,2004-07-04 13:18:00,81
51282,51282,32,1488,2004-07-04 13:27:11,81
51283,51283,32,474,2004-07-04 13:28:19,81
51284,51284,1548,1713,2004-07-04 13:45:29,81
51285,51285,1713,1548,2004-07-04 14:27:58,81
51286,51286,72,430,2004-07-04 14:29:16,81
51287,51287,1647,482,2004-07-04 14:31:07,81
51288,51288,1647,714,2004-07-04 14:33:08,81
51291,51291,1713,1647,2004-07-04 14:41:11,81
51292,51292,1647,1713,2004-07-04 14:45:29,81
51293,51293,1738,1540,2004-07-04 14:53:45,81
51295,51295,1343,1113,2004-07-04 15:02:08,81
51296,51296,1343,582,2004-07-04 15:02:59,81
51297,51297,1343,9,2004-07-04 15:03:55,81
51302,51302,175,224,2004-07-04 15:43:39,81
51303,51303,620,1181,2004-07-04 16:09:15,81
51304,51304,191,429,2004-07-04 16:14:39,81
51305,51305,191,952,2004-07-04 16:15:56,81
51306,51306,209,1699,2004-07-04 16:32:52,81
51307,51307,394,1190,2004-07-04 16:35:21,81
51308,51308,1713,61,2004-07-04 16:51:39,81
51309,51309,620,1644,2004-07-04 16:52:42,81
51310,51310,1434,81,2004-07-04 16:54:47,81
51311,51311,1434,85,2004-07-04 16:55:54,81
51312,51312,1434,1679,2004-07-04 16:58:11,81
51313,51313,620,27,2004-07-04 16:58:39,81
51314,51314,1434,1312,2004-07-04 17:09:43,81
51315,51315,1434,1562,2004-07-04 17:14:20,81
51319,51319,1509,1624,2004-07-04 18:08:18,81
51321,51321,342,523,2004-07-04 18:28:57,81
51322,51322,708,1713,2004-07-04 19:48:48,81
51323,51323,708,557,2004-07-04 19:50:40,81
51324,51324,708,1500,2004-07-04 19:53:25,81
51325,51325,1713,1739,2004-07-04 20:04:45,81
51326,51326,1667,1231,2004-07-04 20:20:20,81
51327,51327,233,193,2004-07-04 20:25:13,81
51328,51328,443,32,2004-07-04 20:33:02,81
51329,51329,443,1409,2004-07-04 20:38:24,81
51330,51330,443,42,2004-07-04 20:40:42,81
51331,51331,1142,1415,2004-07-04 20:47:47,81
51332,51332,199,1739,2004-07-04 21:04:30,81
51333,51333,97,726,2004-07-04 21:06:45,81
51334,51334,1562,1434,2004-07-04 21:13:34,81
51335,51335,1739,1713,2004-07-04 21:13:39,81
51336,51336,1739,199,2004-07-04 21:15:42,81
51337,51337,63,193,2004-07-04 21:20:41,81
51338,51338,63,1520,2004-07-04 21:20:58,81
51339,51339,415,997,2004-07-04 21:21:57,81
51340,51340,204,456,2004-07-04 21:59:15,81
51341,51341,32,443,2004-07-04 22:01:16,81
51344,51344,1406,495,2004-07-04 22:18:46,81
51345,51345,959,699,2004-07-04 22:37:59,81
51347,51347,1042,32,2004-07-04 23:07:10,81
51348,51348,1472,1346,2004-07-04 23:09:23,81
51349,51349,843,557,2004-07-04 23:10:39,81
51350,51350,620,1487,2004-07-04 23:13:20,81
51351,51351,858,701,2004-07-04 23:15:07,81
51352,51352,1520,63,2004-07-04 23:25:42,81
51353,51353,283,69,2004-07-04 23:49:35,81
51354,51354,878,783,2004-07-04 23:51:30,81
51355,51355,48,1540,2004-07-04 23:54:25,81
51356,51356,1485,249,2004-07-04 23:55:52,81
51357,51357,249,1485,2004-07-05 00:02:11,81
51358,51358,1346,1472,2004-07-05 00:07:39,81
51359,51359,540,1142,2004-07-05 04:08:06,81
51360,51360,1,312,2004-07-05 04:08:28,81
51361,51361,719,1346,2004-07-05 05:05:06,81
51362,51362,1575,142,2004-07-05 07:38:49,82
51363,51363,249,502,2004-07-05 07:50:00,82
51364,51364,249,1344,2004-07-05 08:01:24,82
51365,51365,1509,1680,2004-07-05 08:15:32,82
51366,51366,249,809,2004-07-05 08:17:18,82
51367,51367,809,1713,2004-07-05 08:18:35,82
51368,51368,809,249,2004-07-05 08:18:53,82
51374,51374,249,1244,2004-07-05 08:39:07,82
51375,51375,1244,249,2004-07-05 08:39:38,82
51376,51376,249,561,2004-07-05 08:51:12,82
51377,51377,561,249,2004-07-05 09:00:12,82
51378,51378,163,986,2004-07-05 09:01:56,82
51380,51380,249,394,2004-07-05 09:02:44,82
51381,51381,9,1338,2004-07-05 09:08:50,82
51382,51382,249,1231,2004-07-05 09:16:47,82
51383,51383,708,281,2004-07-05 09:39:59,82
51384,51384,474,249,2004-07-05 09:40:15,82
51385,51385,482,1647,2004-07-05 09:41:01,82
51386,51386,249,474,2004-07-05 09:45:08,82
51387,51387,249,708,2004-07-05 09:46:53,82
51390,51390,415,997,2004-07-05 10:02:13,82
51391,51391,95,1387,2004-07-05 10:12:17,82
51392,51392,214,697,2004-07-05 10:17:57,82
51393,51393,1540,1379,2004-07-05 10:21:53,82
51394,51394,1344,249,2004-07-05 10:21:56,82
51396,51396,249,1302,2004-07-05 10:31:02,82
51397,51397,67,1338,2004-07-05 10:34:23,82
51398,51398,249,1739,2004-07-05 10:40:50,82
51399,51399,409,1713,2004-07-05 10:44:28,82
51400,51400,1713,409,2004-07-05 10:45:48,82
51401,51401,220,430,2004-07-05 10:57:11,82
51403,51403,474,1158,2004-07-05 11:00:52,82
51404,51404,1181,620,2004-07-05 11:10:36,82
51405,51405,160,429,2004-07-05 11:19:15,82
51406,51406,160,1181,2004-07-05 11:19:39,82
51407,51407,1021,1069,2004-07-05 11:27:36,82
51408,51408,1732,259,2004-07-05 11:31:41,82
51409,51409,1346,719,2004-07-05 11:40:59,82
51410,51410,249,61,2004-07-05 11:44:31,82
51411,51411,1540,48,2004-07-05 11:46:40,82
51412,51412,1540,47,2004-07-05 11:47:32,82
51413,51413,342,523,2004-07-05 12:14:51,82
51414,51414,1472,1346,2004-07-05 12:19:39,82
51415,51415,249,97,2004-07-05 12:24:58,82
51416,51416,27,430,2004-07-05 12:32:03,82
51417,51417,394,249,2004-07-05 12:36:50,82
51419,51419,1713,809,2004-07-05 13:01:54,82
51420,51420,308,1346,2004-07-05 13:11:08,82
51421,51421,27,620,2004-07-05 14:11:23,82
51422,51422,1158,474,2004-07-05 14:38:33,82
51423,51423,312,194,2004-07-05 15:09:07,82
51424,51424,1713,525,2004-07-05 15:14:28,82
